GROUP_SET,GROUP_ID,lineup,TEAM_ID,team,GP,W,L,W_PCT,minutes,E_OFF_RATING,off_rtg,E_DEF_RATING,def_rtg,E_NET_RATING,net_rtg,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-1629639-1630696-1631107-1641796-1642276-,T. Herro - D. Smith - N. Jović - P. Larsson - K. Ware,1610612748,MIA,2,0,2,0.0,14.0,72.8,72.7,132.5,136.4,-59.7,-63.6,0.556,0.83,10.0,0.444,0.5,0.463,0.182,0.303,0.325,110.9,109.34,91.12,33,0.091,4007,10540,14781,10540,1493,12863,13565,14598,8965,7250,11805,4339,11260,10254,12841,13359,14237,7853,14378,43460
Lineups,-1629611-1629651-1630533-1631213-1641730-,T. Mann - N. Claxton - Z. Williams - T. Martin - N. Clowney,1610612751,BKN,5,0,5,0.0,14.0,102.1,96.7,129.6,135.5,-27.5,-38.8,0.556,1.0,13.5,0.167,0.538,0.36,0.167,0.476,0.571,102.1,102.49,85.4,30,0.307,1193,10540,18030,10540,1519,10694,13528,13054,8965,5096,10445,9730,11185,12745,11996,10400,8411,11393,12218,42855
Lineups,-1629611-1630533-1630534-1642874-1642962-,T. Mann - Z. Williams - O. Agbaji - D. Wolf - D. Powell,1610612751,BKN,1,0,1,0.0,14.0,76.5,73.3,75.6,77.4,0.9,-4.1,1.0,1.6,20.5,0.063,0.813,0.438,0.167,0.435,0.444,105.3,106.09,88.41,30,0.513,7245,10540,5918,10540,1600,12849,5109,9998,1,4072,5448,10570,5867,10890,11996,11033,12191,9439,8229,41400
Lineups,-204456-1627783-1629726-1630543-1641716-,T. McConnell - P. Siakam - G. Mathews - I. Jackson - J. Walker,1610612754,IND,4,2,2,0.5,14.0,154.3,141.9,46.2,41.4,108.1,100.6,0.438,3.5,16.3,0.417,0.737,0.613,0.065,0.643,0.698,90.9,100.16,83.47,31,1.207,1666,1801,14781,7565,1509,3659,2683,1232,11471,947,8991,4651,7650,4409,8147,5194,4790,12555,1376,43130
Lineups,-1630530-1641722-1642847-1642852-1642877-,T. Murphy III - J. Hawkins - J. Fears - D. Queen - M. Peavy,1610612740,NOP,5,2,3,0.4,14.0,100.9,96.4,135.7,126.9,-34.8,-30.5,0.6,1.2,15.4,0.4,0.778,0.542,0.179,0.48,0.504,90.7,95.88,79.9,28,0.322,1193,1801,16929,9432,1640,10708,12413,12329,8195,4970,9247,4736,6479,6394,12811,10362,10348,14504,12005,40550
Lineups,-1628976-1631094-1641710-1641783-1642869-,W. Carter Jr. - P. Banchero - A. Black - T. da Silva - N. Penda,1610612753,ORL,7,3,4,0.429,14.0,103.3,100.0,155.7,140.7,-52.4,-40.7,0.778,7.0,18.4,0.353,0.455,0.393,0.04,0.404,0.443,83.7,89.53,74.61,25,0.257,651,1052,17713,9384,1573,8439,14051,13208,5165,92,7231,5595,13082,12212,7779,11561,12233,16404,12808,41820
Lineups,-1630533-1630549-1631169-1642874-1642879-,Z. Williams - D. Sharpe - J. Minott - D. Wolf - B. Saraf,1610612751,BKN,2,0,2,0.0,14.0,115.8,112.5,139.1,129.0,-23.3,-16.5,0.692,1.13,19.6,0.5,0.556,0.536,0.25,0.63,0.69,104.8,110.36,91.97,32,0.49,4007,10540,14781,10540,1614,7330,12668,11034,6406,5059,6703,2356,11047,6546,14570,5470,5076,7444,8908,41100
Lineups,-1629627-1629673-1630180-1630631-1642852-,Z. Williamson - J. Poole - S. Bey - J. Alvarado - D. Queen,1610612740,NOP,3,1,2,0.333,14.0,129.9,120.0,97.4,93.3,32.5,26.7,0.455,1.0,12.2,0.5,0.765,0.655,0.167,0.522,0.627,97.7,103.77,86.48,30,0.652,2453,3658,14781,9615,1586,6124,6747,5443,11386,5096,11162,2356,6676,3801,11996,8013,6655,10666,5660,41630
Lineups,-1629627-1630180-1631121-1642847-1642852-,Z. Williamson - S. Bey - B. McGowens - J. Fears - D. Queen,1610612740,NOP,5,1,4,0.2,14.0,92.8,93.3,119.9,120.7,-27.0,-27.4,0.25,0.5,5.4,0.278,0.714,0.469,0.133,0.413,0.48,102.1,101.51,84.59,30,0.294,1193,3658,17713,10402,1568,10887,11584,12104,12554,7743,12776,7667,7853,10149,10715,11464,11641,11878,12353,41850
Lineups,-1629627-1630180-1630530-1631255-1642847-,Z. Williamson - S. Bey - T. Murphy III - K. Matković - J. Fears,1610612740,NOP,5,5,0,1.0,14.0,150.7,132.3,85.6,82.1,65.2,50.1,0.533,2.0,18.6,0.364,0.857,0.64,0.129,0.72,0.754,92.7,101.14,84.29,31,0.763,1193,449,1,1,1562,4780,5605,3437,9162,2398,7166,5460,5266,3914,10626,3851,3605,12042,4086,42000
Lineups,-1627936-1628392-1628983-1629652-1641717-,A. Caruso - I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Wallace,1610612760,OKC,5,4,1,0.8,13.0,93.6,92.3,89.0,96.2,4.6,-3.8,0.222,0.67,6.5,0.214,0.5,0.357,0.115,0.455,0.487,101.6,98.32,81.93,26,0.444,1193,685,5918,6046,1769,10968,6949,9982,12733,7439,12677,9029,11260,12756,9968,10681,11556,13387,9737,38080
Lineups,-1627936-1628983-1629652-1631096-1642349-,A. Caruso - S. Gilgeous-Alexander - L. Dort - C. Holmgren - A. Mitchell,1610612760,OKC,7,5,2,0.714,13.0,135.4,118.5,113.8,104.0,21.5,14.5,0.5,0.0,15.8,0.375,0.75,0.536,0.0,0.519,0.559,85.2,95.34,79.45,27,0.604,651,449,14781,6425,1701,6513,9416,6592,9238,8689,9122,5261,6756,6546,1,8047,8838,14671,6368,39270
Lineups,-1630264-1631103-1641774-1642358-1642860-,A. Gill - M. Branham - T. Vukcevic - A. Johnson - W. Riley,1610612764,WAS,5,0,5,0.0,13.0,133.5,120.0,83.8,80.0,49.7,40.0,0.5,7.0,17.9,0.154,0.769,0.462,0.033,0.646,0.644,99.8,107.73,89.78,30,0.727,1193,10540,18030,10540,1663,6124,5237,4273,9238,92,7625,10029,6612,10262,7743,5180,6216,8618,4487,40100
Lineups,-1630264-1630536-1641774-1642364-1642860-,A. Gill - S. Cooper - T. Vukcevic - J. Watkins - W. Riley,1610612764,WAS,3,1,2,0.333,13.0,133.2,122.6,106.8,106.3,26.5,16.3,0.643,1.13,22.0,0.167,0.667,0.524,0.258,0.917,0.883,108.1,112.84,94.03,31,0.607,2453,3658,14781,9615,1654,5897,9585,6478,7809,5059,4896,9730,8504,6798,15472,1810,2180,6441,6328,40200
Lineups,-1628988-1630578-1631095-1631106-1641708-,A. Holiday - A. Sengun - J. Smith Jr. - T. Eason - A. Thompson,1610612745,HOU,5,3,2,0.6,13.0,112.2,100.0,120.8,117.9,-8.6,-17.9,0.4,0.8,10.5,0.385,0.8,0.565,0.172,0.524,0.561,101.0,108.28,90.24,29,0.406,1193,1052,14781,7266,1778,8439,11121,11246,11589,7285,11723,5197,5909,5780,12678,7979,8798,8343,10499,37900
Lineups,-1629614-1630174-1630643-1631097-1641716-,A. Nembhard - A. Nesmith - J. Huff - B. Mathurin - J. Walker,1610612754,IND,5,2,3,0.4,13.0,96.6,92.6,93.7,89.7,2.9,2.9,0.778,2.33,19.4,0.133,0.8,0.467,0.111,0.479,0.502,102.6,107.09,89.24,27,0.476,1193,1801,16929,9432,1798,10962,6416,7623,5165,2173,6740,10258,5909,10165,9580,10374,10391,8928,9154,37650
Lineups,-1629014-1630202-1630568-1641775-1642864-,A. Simons - P. Pritchard - L. Garza - J. Walsh - H. González,1610612738,BOS,5,3,2,0.6,13.0,128.0,114.3,109.0,103.8,19.0,10.4,0.467,2.33,17.9,0.4,0.846,0.652,0.107,0.667,0.667,92.3,100.21,83.51,28,0.627,1193,1052,14781,7266,1729,7056,9407,6985,11352,2173,7625,4736,5449,3810,9524,4477,5466,12521,5984,38800
Lineups,-1629014-1630202-1630573-1631169-1631248-,A. Simons - P. Pritchard - S. Hauser - J. Minott - B. Scheierman,1610612738,BOS,4,3,1,0.75,13.0,124.7,133.3,71.8,69.2,52.9,64.1,0.769,5.0,24.4,0.357,0.643,0.5,0.074,0.63,0.646,102.5,100.71,83.93,27,0.873,1666,1052,5918,6177,1781,4281,4457,2880,5254,300,3884,5550,9910,7078,8374,5478,6125,12257,3102,37890
Lineups,-203952-1626181-1628389-1630696-1631170-,A. Wiggins - N. Powell - B. Adebayo - D. Smith - J. Jaquez Jr.,1610612748,MIA,4,1,3,0.25,13.0,127.6,125.9,139.5,142.3,-11.9,-16.4,0.5,3.5,18.9,0.273,0.625,0.421,0.074,0.674,0.663,97.7,97.42,81.18,27,0.453,1666,3658,16929,10214,1712,5306,14112,11029,9238,947,6975,7697,10060,11365,8374,4457,5788,13788,9637,39170
Lineups,-1628389-1629639-1630696-1631170-1642276-,B. Adebayo - T. Herro - D. Smith - J. Jaquez Jr. - K. Ware,1610612748,MIA,3,2,1,0.667,13.0,101.7,107.4,93.5,111.5,8.1,-4.1,0.7,2.33,16.7,0.471,0.556,0.514,0.111,0.444,0.475,110.2,98.16,81.8,27,0.562,2453,1801,5918,6515,1725,8044,10245,10001,6321,2173,8053,4228,11047,6984,9580,10810,11708,13490,7284,38875
Lineups,-1628971-1629618-1630192-1631212-1642461-,B. Brown - J. Pickett - Z. Nnaji - P. Watson - S. Jones,1610612743,DEN,1,1,0,1.0,13.0,89.7,95.8,104.6,107.7,-14.9,-11.9,0.5,0.44,12.9,0.333,0.583,0.476,0.375,0.594,0.617,98.6,94.12,78.43,24,0.421,7245,3658,1,1,1760,10742,9723,10645,9238,8362,10635,5682,10791,9999,17011,6437,7017,15126,10226,38250
Lineups,-1627741-1630311-1631218-1642502-1642954-,B. Hield - P. Spencer - T. Jackson-Davis - M. Leons - W. Richard,1610612744,GSW,3,1,2,0.333,13.0,86.5,82.8,121.1,117.2,-34.6,-34.5,0.889,1.14,19.5,0.308,1.0,0.55,0.241,0.477,0.505,101.9,105.86,88.21,29,0.368,2453,3658,14781,9615,1691,11964,11071,12802,4291,5044,6717,7155,1,6169,14554,10389,10330,9574,11200,39450
Lineups,-201572-201935-202695-1627739-1642920-,B. Lopez - J. Harden - K. Leonard - K. Dunn - K. Sanders,1610612746,LAC,1,1,0,1.0,13.0,121.0,120.8,146.1,148.0,-25.1,-27.2,0.625,5.0,16.7,0.083,0.875,0.4,0.042,0.5,0.605,93.2,92.72,77.27,24,0.407,7245,3658,1,1,1770,6086,14416,12091,7947,300,8053,10517,5143,11600,7789,8155,7353,15614,10475,38050
Lineups,-201572-202695-1627884-1629636-1631097-,B. Lopez - K. Leonard - D. Jones Jr. - D. Garland - B. Mathurin,1610612746,LAC,3,2,1,0.667,13.0,125.7,120.7,77.3,76.9,48.4,43.8,0.7,0.0,18.9,0.071,0.643,0.357,0.0,0.521,0.607,101.7,104.13,86.77,29,0.785,2453,1801,5918,6515,1772,6099,5072,4041,6321,8689,6975,10556,9910,12756,1,8025,7327,10442,3852,38030
Lineups,-1626171-1631157-1631172-1631250-1631260-,B. Portis - R. Rollins - O. Dieng - P. Nance - A. Green,1610612749,MIL,2,1,1,0.5,13.0,128.0,118.5,91.3,92.0,36.7,26.5,0.385,1.67,13.5,0.385,0.867,0.643,0.111,0.615,0.615,93.8,97.12,80.93,27,0.642,4007,3658,5918,7565,1749,6513,6657,5465,11819,3900,10445,5197,5245,3868,9580,5884,7033,13904,5777,38550
Lineups,-1626171-1627752-1628398-1629599-1631157-,B. Portis - T. Prince - K. Kuzma - A. Coffey - R. Rollins,1610612749,MIL,3,2,1,0.667,13.0,129.7,124.1,165.1,160.0,-35.4,-35.9,0.643,4.5,23.1,0.091,0.889,0.45,0.069,0.64,0.673,109.0,113.13,94.27,29,0.398,2453,1801,5918,6515,1803,5767,15449,12879,7809,514,4201,10491,5076,10572,8238,5337,5398,6340,10715,37550
Lineups,-1627747-1628989-1631105-1641842-1642450-,C. LeVert - K. Huerter - J. Duren - R. Holland II - D. Jenkins,1610612765,DET,6,5,1,0.833,13.0,96.9,100.0,96.0,84.0,1.0,16.0,0.9,3.0,23.1,0.4,0.615,0.5,0.125,0.44,0.448,88.8,93.33,77.78,24,0.543,870,449,5918,5985,1789,8439,5845,6502,4274,1085,4201,4736,10238,7078,10193,10935,12124,15392,7668,37800
Lineups,-1627747-1628989-1629750-1631105-1641709-,C. LeVert - K. Huerter - J. Green - J. Duren - A. Thompson,1610612765,DET,2,1,1,0.5,13.0,121.9,129.6,69.5,71.4,52.3,58.2,0.545,3.0,16.2,0.286,0.833,0.538,0.074,0.479,0.589,105.6,101.02,84.18,27,0.873,4007,3658,5918,7565,1710,4973,4542,3156,9067,1085,9009,7391,5488,6435,8374,10374,7872,12136,3102,39200
Lineups,-203468-1642259-1642267-1642273-1642848-,C. McCollum - A. Sarr - B. Carrington - K. George - T. Johnson,1610612764,WAS,7,2,5,0.286,13.0,109.9,96.9,112.6,106.9,-2.7,-10.0,0.667,2.67,20.0,0.083,0.722,0.467,0.094,0.563,0.592,102.3,111.97,93.31,32,0.511,651,1801,18030,10178,1709,10682,9659,10524,6542,1819,5517,10517,7815,10165,9054,7191,7794,6769,8250,39225
Lineups,-203468-1630551-1641731-1642259-1642267-,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington,1610612764,WAS,5,4,1,0.8,13.0,74.7,71.4,87.3,92.6,-12.6,-21.2,0.857,1.2,14.6,0.333,0.632,0.475,0.179,0.315,0.348,101.6,100.89,84.08,28,0.314,1193,685,5918,6046,1702,12909,6709,11570,4373,4970,9591,5682,10034,10038,12811,13293,13600,12181,12107,39250
Lineups,-101108-202695-1627739-1627826-1628381-,C. Paul - K. Leonard - K. Dunn - I. Zubac - J. Collins,1610612746,LAC,4,2,2,0.5,13.0,107.7,112.5,122.3,125.0,-14.7,-12.5,0.7,3.5,18.4,0.5,0.8,0.625,0.083,0.438,0.499,94.4,91.31,76.09,24,0.479,1666,1801,14781,7565,1784,7330,11895,10688,6321,947,7231,2356,5909,4063,8604,10944,11440,15968,9105,37850
Lineups,-1629012-1630208-1630581-1641824-1642265-,C. Sexton - N. Richards - J. Giddey - M. Buzelis - R. Dillingham,1610612741,CHI,4,1,3,0.25,13.0,135.0,142.3,168.1,167.9,-33.1,-25.5,0.385,1.67,13.9,0.385,0.7,0.522,0.115,0.646,0.651,104.9,102.32,85.26,26,0.377,1666,3658,16929,10214,1773,3648,16155,11994,11819,3900,10349,5197,8197,6836,9968,5180,6023,11458,11011,38000
Lineups,-1629012-1630172-1631159-1642265-1642950-,C. Sexton - P. Williams - L. Miller - R. Dillingham - L. Olbrich,1610612741,CHI,5,0,5,0.0,13.0,106.1,100.0,72.7,66.7,33.4,33.3,0.455,5.0,13.5,0.267,0.706,0.5,0.036,0.522,0.511,94.3,101.41,84.51,28,0.676,1193,10540,18030,10540,1718,8439,3789,4714,11386,300,10445,7794,8140,7078,7753,8013,10059,11931,5168,39050
Lineups,-1630166-1631126-1631321-1641739-1642905-,D. Avdija - C. Love - S. Cissoko - T. Camara - H. Yang,1610612757,POR,5,2,3,0.4,13.0,130.2,120.0,106.4,103.2,23.9,16.8,0.727,1.6,19.5,0.25,0.688,0.5,0.167,0.674,0.702,103.4,109.32,91.1,30,0.578,1193,1801,16929,9432,1658,6124,9376,6317,6009,4072,6717,7886,8406,7078,11996,4457,4676,7860,6903,40175
Lineups,-1626164-1626220-1628960-1630224-1642863-,D. Booker - R. O'Neale - G. Allen - J. Green - K. Maluach,1610612756,PHX,6,2,4,0.333,13.0,86.8,85.7,121.0,120.0,-34.1,-34.3,0.333,0.6,8.8,0.214,0.615,0.407,0.179,0.413,0.468,106.0,107.08,89.23,28,0.278,870,1801,17713,9615,1719,11528,11286,12793,11904,7689,12268,9029,10238,11573,12811,11464,11800,8932,12563,39000
Lineups,-1626164-1626220-1630224-1630692-1642863-,D. Booker - R. O'Neale - J. Green - J. Goodwin - K. Maluach,1610612756,PHX,3,2,1,0.667,13.0,135.1,128.6,76.2,73.3,59.0,55.2,0.308,2.0,10.3,0.438,0.769,0.586,0.071,0.534,0.569,101.8,106.39,88.66,28,0.735,2453,1801,5918,6515,1702,5014,4723,3271,12498,2398,11797,4437,6612,5158,8268,7824,8454,9275,4416,39250
Lineups,-1630610-1631174-1641707-1642285-1642383-,D. Jarreau - T. Burton - T. Hendricks - C. Spencer - W. Clayton Jr.,1610612763,MEM,3,0,3,0.0,13.0,77.3,71.4,145.3,142.9,-68.1,-71.4,0.75,3.0,16.7,0.118,0.571,0.323,0.071,0.38,0.386,95.2,99.8,83.17,28,0.162,2453,10540,16929,10540,1644,12909,14117,15039,5321,1085,8053,10386,10850,14067,8268,11969,13189,12733,13846,40400
Lineups,-1629610-1630165-1631342-1642363-1642928-,D. Jeffries - K. Hayes - D. Plowden - N. Clifford - D. Cardwell,1610612758,SAC,1,0,1,0.0,13.0,129.1,128.6,101.8,96.4,27.3,32.1,0.846,3.67,24.4,0.412,0.9,0.593,0.107,0.586,0.602,101.2,104.19,86.82,28,0.59,7245,10540,5918,10540,1737,5014,6965,5068,4499,924,3881,4704,5032,5093,9524,6593,7411,10425,6693,38700
Lineups,-1628378-1629636-1629731-1630241-1630596-,D. Mitchell - D. Garland - D. Wade - S. Merrill - E. Mobley,1610612739,CLE,3,2,1,0.667,13.0,108.3,103.0,115.6,102.9,-7.3,0.1,0.583,1.75,17.1,0.083,0.571,0.346,0.121,0.521,0.599,113.4,123.17,102.64,33,0.51,2453,1801,5918,6515,1713,8383,9359,7756,8670,3795,8009,10517,10850,12843,10142,8025,7568,3855,8268,39165
Lineups,-1627749-1630529-1630530-1631255-1642274-,D. Murray - H. Jones - T. Murphy III - K. Matković - Y. Missi,1610612740,NOP,4,2,2,0.5,13.0,121.4,111.5,97.5,100.0,23.9,11.5,0.5,1.0,17.6,0.286,0.75,0.579,0.231,0.711,0.729,93.5,96.25,80.21,26,0.606,1666,1801,14781,7565,1767,7513,7046,6890,9238,5096,7703,7391,6756,5306,14429,3973,4205,14229,6353,38150
Lineups,-1629130-1630191-1631105-1641842-1642450-,D. Robinson - I. Stewart - J. Duren - R. Holland II - D. Jenkins,1610612765,DET,2,1,1,0.5,13.0,118.9,119.2,94.0,86.2,24.9,33.0,0.727,2.67,20.5,0.333,0.6,0.44,0.115,0.52,0.552,95.7,99.87,83.23,26,0.667,4007,3658,5918,7565,1682,6455,6069,5027,6009,1819,5448,5682,10315,10872,9968,8037,8991,12690,5229,39650
Lineups,-203471-1628378-1629731-1630241-1642281-,D. Schröder - D. Mitchell - D. Wade - S. Merrill - J. Tyson,1610612739,CLE,3,2,1,0.667,13.0,141.2,142.3,62.5,65.4,78.7,76.9,0.714,10.0,26.3,0.167,0.7,0.5,0.038,0.66,0.68,99.3,96.68,80.57,26,0.933,2453,1801,5918,6515,1736,3648,3786,2251,6095,19,2578,9730,8197,7078,7768,5019,5278,14082,2776,38725
Lineups,-1630170-1630577-1641705-1642264-1642868-,D. Vassell - J. Champagnie - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,4,4,0,1.0,13.0,141.2,142.4,108.8,112.5,32.4,29.9,0.6,1.5,19.6,0.333,0.643,0.5,0.182,0.74,0.776,118.7,116.27,96.89,33,0.674,1666,685,1,1,1651,3645,10296,5234,8195,4158,6703,5682,9910,7078,12841,3703,3346,5342,5195,40250
Lineups,-1641989-1642396-1642846-1643016-1643158-,E. Harkless - B. Hinson - A. Bailey - B. Mbeng - A. Garcia,1610612762,UTA,1,1,0,1.0,13.0,152.5,151.9,74.2,76.9,78.3,74.9,0.667,3.33,24.4,0.364,0.786,0.6,0.111,0.75,0.763,101.9,100.29,83.57,27,0.83,7245,3658,1,1,1770,2613,5072,2379,6542,1023,3884,5460,6414,4479,9580,3000,3522,12484,3454,38050
Lineups,-203914-1626167-1626171-1628398-1631157-,G. Harris - M. Turner - B. Portis - K. Kuzma - R. Rollins,1610612749,MIL,5,3,2,0.6,13.0,119.0,103.2,139.5,136.7,-20.4,-33.4,0.692,3.0,20.5,0.313,0.846,0.552,0.097,0.596,0.595,102.2,110.74,92.28,31,0.388,1193,1052,14781,7266,1681,8367,13608,12775,6406,1085,5463,7111,5449,6151,9112,6413,7642,7382,10850,39660
Lineups,-203914-1626167-1628398-1629018-1631157-,G. Harris - M. Turner - K. Kuzma - G. Trent Jr. - R. Rollins,1610612749,MIL,5,2,3,0.4,13.0,121.2,132.1,111.3,107.1,10.0,25.0,0.714,2.5,24.4,0.273,0.417,0.348,0.143,0.646,0.672,109.8,106.95,89.12,28,0.608,1193,1801,16929,9432,1793,4783,9667,5537,6095,1925,3884,7697,13214,12832,10979,5180,5404,8988,6314,37700
Lineups,-1627824-1628404-1628969-1628973-1629013-,G. Yabusele - J. Hart - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,7,6,1,0.857,13.0,106.8,107.1,123.9,117.9,-17.0,-10.7,0.455,1.25,13.5,0.286,0.8,0.5,0.143,0.5,0.534,99.0,101.33,84.44,28,0.394,651,322,5918,5952,1678,8057,11121,10554,11386,4866,10445,7391,5909,7078,10979,8155,9361,11970,10755,39790
Lineups,-1627824-1630172-1630200-1641824-1642265-,G. Yabusele - P. Williams - T. Jones - M. Buzelis - R. Dillingham,1610612741,CHI,6,1,5,0.167,13.0,106.2,106.9,99.7,93.5,6.4,13.3,0.364,2.0,11.1,0.176,0.909,0.464,0.069,0.464,0.513,104.7,107.81,89.84,29,0.465,870,3658,18030,10474,1665,8102,6777,6718,11887,2398,11341,9707,5008,10238,8238,10545,9986,8580,9360,40070
Lineups,-203084-1629640-1630577-1642264-1642844-,H. Barnes - K. Johnson - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,6,5,1,0.833,13.0,89.3,79.3,116.3,114.3,-27.0,-35.0,0.667,1.5,14.6,0.353,0.923,0.6,0.138,0.385,0.414,101.0,108.0,90.0,29,0.352,870,449,5918,5985,1773,12333,10522,12824,6542,4158,9591,5595,4973,4479,10904,11932,12748,8496,11434,38000
Lineups,-1630529-1630631-1641722-1642852-1642877-,H. Jones - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,1610612740,NOP,2,1,1,0.5,13.0,115.8,114.8,91.4,88.0,24.5,26.8,0.545,3.0,15.4,0.375,0.923,0.621,0.074,0.538,0.558,93.3,95.39,79.49,27,0.648,4007,3658,5918,7565,1702,7033,6250,5432,9067,1085,9247,5261,4973,4289,8374,7734,8851,14647,5689,39250
Lineups,-1630193-1630567-1630572-1641711-1642347-,I. Quickley - S. Barnes - S. Mamukelashvili - G. Dick - J. Shead,1610612761,TOR,9,7,2,0.778,13.0,122.4,124.0,74.8,61.3,47.6,62.7,0.667,8.0,22.2,0.214,0.611,0.438,0.04,0.538,0.567,94.1,103.92,86.6,25,0.734,407,237,14781,6155,1729,5775,3642,2909,6542,50,4504,9029,10283,10890,7779,7734,8586,10559,4427,38800
Lineups,-1628386-1629636-1641772-1641854-1642281-,J. Allen - D. Garland - N. Tomlin - C. Porter Jr. - J. Tyson,1610612739,CLE,5,3,2,0.6,13.0,129.1,133.3,134.1,125.8,-5.0,7.5,0.867,4.33,30.2,0.273,0.8,0.524,0.111,0.654,0.67,107.2,109.18,90.98,27,0.476,1193,1052,14781,7266,1760,4281,12352,7258,4363,551,1651,7697,5909,6798,9580,5068,5439,7905,9179,38250
Lineups,-1627759-1628401-1629014-1630568-1631248-,J. Brown - D. White - A. Simons - L. Garza - B. Scheierman,1610612738,BOS,4,2,2,0.5,13.0,98.8,100.0,99.7,100.0,-0.9,0.0,0.667,1.5,17.6,0.143,0.833,0.462,0.154,0.5,0.535,96.5,95.75,79.8,26,0.458,1666,1801,14781,7565,1717,8439,7046,7757,6542,4158,7703,10069,5488,10262,11692,8155,9357,14524,9504,39100
Lineups,-1627759-1628401-1629674-1630573-1641775-,J. Brown - D. White - N. Queta - S. Hauser - J. Walsh,1610612738,BOS,5,2,3,0.4,13.0,156.3,156.0,53.8,58.3,102.4,97.7,0.6,0.0,23.1,0.455,0.65,0.581,0.0,0.66,0.673,92.8,89.2,74.34,25,1.093,1193,1801,16929,9432,1684,2498,3462,1806,8195,8689,4201,4295,9867,5295,1,5019,5389,16474,1645,39550
Lineups,-1627759-1628401-1630202-1631169-1641775-,J. Brown - D. White - P. Pritchard - J. Minott - J. Walsh,1610612738,BOS,4,3,1,0.75,13.0,171.1,169.0,73.9,68.8,97.2,100.2,0.588,5.0,25.0,0.125,0.706,0.52,0.069,0.86,0.886,104.7,109.32,91.1,29,0.843,1666,1052,5918,6177,1658,1770,4443,1234,8649,300,2706,10272,8140,6886,8238,2180,2168,7860,3332,40175
Lineups,-1627759-1628401-1630202-1630568-1642864-,J. Brown - D. White - P. Pritchard - L. Garza - H. González,1610612738,BOS,5,3,2,0.6,13.0,129.2,123.1,67.0,60.9,62.2,62.2,0.308,2.0,10.8,0.5,0.929,0.714,0.077,0.519,0.556,85.4,91.68,76.4,26,0.959,1193,1052,14781,7266,1752,5820,3637,2941,12498,2398,11708,2356,4964,2375,8408,8058,8897,15875,2677,38480
Lineups,-1628975-1629048-1631288-1641724-1642869-,J. Carter - G. Bitadze - J. Cain - J. Howard - N. Penda,1610612753,ORL,3,2,1,0.667,13.0,123.8,134.6,63.1,57.7,60.6,76.9,0.833,2.0,19.6,0.714,0.813,0.757,0.192,0.45,0.496,93.4,93.37,77.81,26,0.954,2453,1801,5918,6515,1663,4259,3459,2251,4519,2398,6694,1368,5867,1898,13169,10726,11459,15376,2690,40100
Lineups,-1628975-1629021-1630217-1631094-1641724-,J. Carter - M. Wagner - D. Bane - P. Banchero - J. Howard,1610612753,ORL,7,4,3,0.571,13.0,78.0,71.4,122.0,119.2,-44.0,-47.8,0.667,1.33,12.5,0.067,0.6,0.333,0.107,0.375,0.442,97.6,103.25,86.04,28,0.253,651,685,16929,7444,1796,12909,11260,13559,6542,4650,10669,10566,10315,12864,9524,11975,12250,10890,12837,37655
Lineups,-1630551-1641731-1641774-1642267-1642848-,J. Champagnie - B. Coulibaly - T. Vukcevic - B. Carrington - T. Johnson,1610612764,WAS,4,1,3,0.25,13.0,83.7,83.3,100.5,97.0,-16.8,-13.6,0.636,1.17,17.9,0.143,0.933,0.552,0.2,0.48,0.483,116.9,119.37,99.47,30,0.387,1666,3658,16929,10214,1773,11741,6995,10793,7852,5029,7625,10069,4955,6151,13228,10362,11593,4598,10853,38000
Lineups,-203903-1627824-1628969-1628973-1629011-,J. Clarkson - G. Yabusele - M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,6,5,1,0.833,13.0,82.2,76.9,106.4,108.3,-24.1,-31.4,0.25,0.4,5.7,0.438,0.786,0.6,0.192,0.375,0.395,93.6,96.0,80.0,26,0.356,870,449,5918,5985,1808,12474,9809,12374,12554,8374,12754,4437,6414,4479,13169,11975,13061,14418,11372,37500
Lineups,-203954-1626162-1629656-1630178-1631133-,J. Embiid - K. Oubre Jr. - Q. Grimes - T. Maxey - J. Walker,1610612755,PHI,6,4,2,0.667,13.0,123.3,124.1,120.5,125.0,2.8,-0.9,0.417,1.25,14.3,0.083,0.818,0.435,0.138,0.667,0.687,115.9,113.34,94.45,29,0.401,870,685,14781,6515,1734,5767,11895,9778,11577,4866,9622,10517,5806,10952,10904,4477,5139,6271,10540,38750
